step,strat,count
9745,"0,1,1,1",2
9745,"2,1,0,0",0
9745,"1,2,0,0",0
9745,"2,0,0,1",0
9745,"1,0,0,2",2
9745,"2,0,1,0",0
9745,"0,1,2,0",0
9745,"1,0,1,1",1
9745,"0,2,1,0",1
9745,"0,1,0,2",15
9745,"0,0,1,2",870
9745,"0,0,0,3",109
9745,"0,0,2,1",0
9745,"1,1,1,0",0
9745,"0,2,0,1",0
9745,"0,0,3,0",0
9746,"3,0,0,0",0
9746,"1,1,0,1",0
9746,"0,1,1,1",2
9746,"2,1,0,0",0
9746,"1,2,0,0",0
9746,"2,0,0,1",0
9746,"1,0,0,2",2
9746,"2,0,1,0",0
9746,"0,1,2,0",0
9746,"1,0,1,1",1
9746,"0,2,1,0",1
9746,"0,1,0,2",15
9746,"0,0,1,2",870
9746,"0,0,0,3",109
9746,"0,0,2,1",0
9746,"1,1,1,0",0
9746,"0,2,0,1",0
9746,"0,0,3,0",0
9747,"3,0,0,0",0
9747,"1,1,0,1",0
9747,"0,1,1,1",2
9747,"2,1,0,0",0
9747,"1,2,0,0",0
9747,"2,0,0,1",0
9747,"1,0,0,2",2
9747,"2,0,1,0",0
9747,"0,1,2,0",0
9747,"1,0,1,1",1
9747,"0,2,1,0",1
9747,"0,1,0,2",15
9747,"0,0,1,2",870
9747,"0,0,0,3",109
9747,"0,0,2,1",0
9747,"1,1,1,0",0
9747,"0,2,0,1",0
9747,"0,0,3,0",0
9748,"3,0,0,0",0
9748,"1,1,0,1",0
9748,"0,1,1,1",2
9748,"2,1,0,0",0
9748,"1,2,0,0",0
9748,"2,0,0,1",0
9748,"1,0,0,2",2
9748,"2,0,1,0",0
9748,"0,1,2,0",0
9748,"1,0,1,1",1
9748,"0,2,1,0",1
9748,"0,1,0,2",15
9748,"0,0,1,2",870
9748,"0,0,0,3",109
9748,"0,0,2,1",0
9748,"1,1,1,0",0
9748,"0,2,0,1",0
9748,"0,0,3,0",0
9749,"3,0,0,0",0
9749,"1,1,0,1",0
9749,"0,1,1,1",2
9749,"2,1,0,0",0
9749,"1,2,0,0",0
9749,"2,0,0,1",0
9749,"1,0,0,2",2
9749,"2,0,1,0",0
9749,"0,1,2,0",0
9749,"1,0,1,1",1
9749,"0,2,1,0",1
9749,"0,1,0,2",15
9749,"0,0,1,2",870
9749,"0,0,0,3",109
9749,"0,0,2,1",0
9749,"1,1,1,0",0
9749,"0,2,0,1",0
9749,"0,0,3,0",0
9750,"3,0,0,0",0
9750,"1,1,0,1",0
9750,"0,1,1,1",2
9750,"2,1,0,0",0
9750,"1,2,0,0",0
9750,"2,0,0,1",0
9750,"1,0,0,2",2
9750,"2,0,1,0",0
9750,"0,1,2,0",0
9750,"1,0,1,1",1
9750,"0,2,1,0",1
9750,"0,1,0,2",15
9750,"0,0,1,2",870
9750,"0,0,0,3",109
9750,"0,0,2,1",0
9750,"1,1,1,0",0
9750,"0,2,0,1",0
9750,"0,0,3,0",0
9751,"3,0,0,0",0
9751,"1,1,0,1",0
9751,"0,1,1,1",2
9751,"2,1,0,0",0
9751,"1,2,0,0",0
9751,"2,0,0,1",0
9751,"1,0,0,2",2
9751,"2,0,1,0",0
9751,"0,1,2,0",0
9751,"1,0,1,1",1
9751,"0,2,1,0",1
9751,"0,1,0,2",15
9751,"0,0,1,2",870
9751,"0,0,0,3",109
9751,"0,0,2,1",0
9751,"1,1,1,0",0
9751,"0,2,0,1",0
9751,"0,0,3,0",0
9752,"3,0,0,0",0
9752,"1,1,0,1",0
9752,"0,1,1,1",2
9752,"2,1,0,0",0
9752,"1,2,0,0",0
9752,"2,0,0,1",0
9752,"1,0,0,2",2
9752,"2,0,1,0",0
9752,"0,1,2,0",0
9752,"1,0,1,1",1
9752,"0,2,1,0",1
9752,"0,1,0,2",15
9752,"0,0,1,2",869
9752,"0,0,0,3",110
9752,"0,0,2,1",0
9752,"1,1,1,0",0
9752,"0,2,0,1",0
9752,"0,0,3,0",0
9753,"3,0,0,0",0
9753,"1,1,0,1",0
9753,"0,1,1,1",2
9753,"2,1,0,0",0
9753,"1,2,0,0",0
9753,"2,0,0,1",0
9753,"1,0,0,2",2
9753,"2,0,1,0",0
9753,"0,1,2,0",0
9753,"1,0,1,1",1
9753,"0,2,1,0",1
9753,"0,1,0,2",15
9753,"0,0,1,2",869
9753,"0,0,0,3",110
9753,"0,0,2,1",0
9753,"1,1,1,0",0
9753,"0,2,0,1",0
9753,"0,0,3,0",0
9754,"3,0,0,0",0
9754,"1,1,0,1",0
9754,"0,1,1,1",2
9754,"2,1,0,0",0
9754,"1,2,0,0",0
9754,"2,0,0,1",0
9754,"1,0,0,2",2
9754,"2,0,1,0",0
9754,"0,1,2,0",0
9754,"1,0,1,1",1
9754,"0,2,1,0",1
9754,"0,1,0,2",15
9754,"0,0,1,2",868
9754,"0,0,0,3",111
9754,"0,0,2,1",0
9754,"1,1,1,0",0
9754,"0,2,0,1",0
9754,"0,0,3,0",0
9755,"3,0,0,0",0
9755,"1,1,0,1",0
9755,"0,1,1,1",2
9755,"2,1,0,0",0
9755,"1,2,0,0",0
9755,"2,0,0,1",0
9755,"1,0,0,2",2
9755,"2,0,1,0",0
9755,"0,1,2,0",0
9755,"1,0,1,1",1
9755,"0,2,1,0",1
9755,"0,1,0,2",15
9755,"0,0,1,2",868
9755,"0,0,0,3",111
9755,"0,0,2,1",0
9755,"1,1,1,0",0
9755,"0,2,0,1",0
9755,"0,0,3,0",0
9756,"3,0,0,0",0
9756,"1,1,0,1",0
9756,"0,1,1,1",2
9756,"2,1,0,0",0
9756,"1,2,0,0",0
9756,"2,0,0,1",0
9756,"1,0,0,2",2
9756,"2,0,1,0",0
9756,"0,1,2,0",0
9756,"1,0,1,1",1
9756,"0,2,1,0",1
9756,"0,1,0,2",15
9756,"0,0,1,2",868
9756,"0,0,0,3",111
9756,"0,0,2,1",0
9756,"1,1,1,0",0
9756,"0,2,0,1",0
9756,"0,0,3,0",0
9757,"3,0,0,0",0
9757,"1,1,0,1",0
9757,"0,1,1,1",2
9757,"2,1,0,0",0
9757,"1,2,0,0",0
9757,"2,0,0,1",0
9757,"1,0,0,2",2
9757,"2,0,1,0",0
9757,"0,1,2,0",0
9757,"1,0,1,1",1
9757,"0,2,1,0",1
9757,"0,1,0,2",15
9757,"0,0,1,2",867
9757,"0,0,0,3",112
9757,"0,0,2,1",0
9757,"1,1,1,0",0
9757,"0,2,0,1",0
9757,"0,0,3,0",0
9758,"3,0,0,0",0
9758,"1,1,0,1",0
9758,"0,1,1,1",2
9758,"2,1,0,0",0
9758,"1,2,0,0",0
9758,"2,0,0,1",0
9758,"1,0,0,2",2
9758,"2,0,1,0",0
9758,"0,1,2,0",0
9758,"1,0,1,1",1
9758,"0,2,1,0",1
9758,"0,1,0,2",15
9758,"0,0,1,2",867
9758,"0,0,0,3",112
9758,"0,0,2,1",0
9758,"1,1,1,0",0
9758,"0,2,0,1",0
9758,"0,0,3,0",0
9759,"3,0,0,0",0
9759,"1,1,0,1",0
9759,"0,1,1,1",2
9759,"2,1,0,0",0
9759,"1,2,0,0",0
9759,"2,0,0,1",0
9759,"1,0,0,2",2
9759,"2,0,1,0",0
9759,"0,1,2,0",0
9759,"1,0,1,1",1
9759,"0,2,1,0",1
9759,"0,1,0,2",15
9759,"0,0,1,2",867
9759,"0,0,0,3",112
9759,"0,0,2,1",0
9759,"1,1,1,0",0
9759,"0,2,0,1",0
9759,"0,0,3,0",0
9760,"3,0,0,0",0
9760,"1,1,0,1",0
9760,"0,1,1,1",2
9760,"2,1,0,0",0
9760,"1,2,0,0",0
9760,"2,0,0,1",0
9760,"1,0,0,2",2
9760,"2,0,1,0",0
9760,"0,1,2,0",0
9760,"1,0,1,1",1
9760,"0,2,1,0",1
9760,"0,1,0,2",15
9760,"0,0,1,2",867
9760,"0,0,0,3",112
9760,"0,0,2,1",0
9760,"1,1,1,0",0
9760,"0,2,0,1",0
9760,"0,0,3,0",0
9761,"3,0,0,0",0
9761,"1,1,0,1",0
9761,"0,1,1,1",2
9761,"2,1,0,0",0
9761,"1,2,0,0",0
9761,"2,0,0,1",0
9761,"1,0,0,2",2
9761,"2,0,1,0",0
9761,"0,1,2,0",0
9761,"1,0,1,1",1
9761,"0,2,1,0",1
9761,"0,1,0,2",15
9761,"0,0,1,2",867
9761,"0,0,0,3",112
9761,"0,0,2,1",0
9761,"1,1,1,0",0
9761,"0,2,0,1",0
9761,"0,0,3,0",0
9762,"3,0,0,0",0
9762,"1,1,0,1",0
9762,"0,1,1,1",2
9762,"2,1,0,0",0
9762,"1,2,0,0",0
9762,"2,0,0,1",0
9762,"1,0,0,2",2
9762,"2,0,1,0",0
9762,"0,1,2,0",0
9762,"1,0,1,1",1
9762,"0,2,1,0",1
9762,"0,1,0,2",15
9762,"0,0,1,2",866
9762,"0,0,0,3",113
9762,"0,0,2,1",0
9762,"1,1,1,0",0
9762,"0,2,0,1",0
9762,"0,0,3,0",0
9763,"3,0,0,0",0
9763,"1,1,0,1",0
9763,"0,1,1,1",2
9763,"2,1,0,0",0
9763,"1,2,0,0",0
9763,"2,0,0,1",0
9763,"1,0,0,2",2
9763,"2,0,1,0",0
9763,"0,1,2,0",0
9763,"1,0,1,1",1
9763,"0,2,1,0",1
9763,"0,1,0,2",15
9763,"0,0,1,2",866
9763,"0,0,0,3",113
9763,"0,0,2,1",0
9763,"1,1,1,0",0
9763,"0,2,0,1",0
9763,"0,0,3,0",0
9764,"3,0,0,0",0
9764,"1,1,0,1",0
9764,"0,1,1,1",2
9764,"2,1,0,0",0
9764,"1,2,0,0",0
9764,"2,0,0,1",0
9764,"1,0,0,2",2
9764,"2,0,1,0",0
9764,"0,1,2,0",0
9764,"1,0,1,1",1
9764,"0,2,1,0",1
9764,"0,1,0,2",15
9764,"0,0,1,2",866
9764,"0,0,0,3",113
9764,"0,0,2,1",0
9764,"1,1,1,0",0
9764,"0,2,0,1",0
9764,"0,0,3,0",0
9765,"3,0,0,0",0
9765,"1,1,0,1",0
9765,"0,1,1,1",2
9765,"2,1,0,0",0
9765,"1,2,0,0",0
9765,"2,0,0,1",0
9765,"1,0,0,2",2
9765,"2,0,1,0",0
9765,"0,1,2,0",0
9765,"1,0,1,1",1
9765,"0,2,1,0",1
9765,"0,1,0,2",15
9765,"0,0,1,2",866
9765,"0,0,0,3",113
9765,"0,0,2,1",0
9765,"1,1,1,0",0
9765,"0,2,0,1",0
9765,"0,0,3,0",0
9766,"3,0,0,0",0
9766,"1,1,0,1",0
9766,"0,1,1,1",2
9766,"2,1,0,0",0
9766,"1,2,0,0",0
9766,"2,0,0,1",0
9766,"1,0,0,2",2
9766,"2,0,1,0",0
9766,"0,1,2,0",0
9766,"1,0,1,1",1
9766,"0,2,1,0",1
9766,"0,1,0,2",14
9766,"0,0,1,2",867
9766,"0,0,0,3",113
9766,"0,0,2,1",0
9766,"1,1,1,0",0
9766,"0,2,0,1",0
9766,"0,0,3,0",0
9767,"3,0,0,0",0
9767,"1,1,0,1",0
9767,"0,1,1,1",2
9767,"2,1,0,0",0
9767,"1,2,0,0",0
9767,"2,0,0,1",0
9767,"1,0,0,2",2
9767,"2,0,1,0",0
9767,"0,1,2,0",0
9767,"1,0,1,1",1
9767,"0,2,1,0",1
9767,"0,1,0,2",14
9767,"0,0,1,2",867
9767,"0,0,0,3",113
9767,"0,0,2,1",0
9767,"1,1,1,0",0
9767,"0,2,0,1",0
9767,"0,0,3,0",0
9768,"3,0,0,0",0
9768,"1,1,0,1",0
9768,"0,1,1,1",2
9768,"2,1,0,0",0
9768,"1,2,0,0",0
9768,"2,0,0,1",0
9768,"1,0,0,2",2
9768,"2,0,1,0",0
9768,"0,1,2,0",0
9768,"1,0,1,1",1
9768,"0,2,1,0",1
9768,"0,1,0,2",14
9768,"0,0,1,2",867
9768,"0,0,0,3",113
9768,"0,0,2,1",0
9768,"1,1,1,0",0
9768,"0,2,0,1",0
9768,"0,0,3,0",0
9769,"3,0,0,0",0
9769,"1,1,0,1",0
9769,"0,1,1,1",2
9769,"2,1,0,0",0
9769,"1,2,0,0",0
9769,"2,0,0,1",0
9769,"1,0,0,2",2
9769,"2,0,1,0",0
9769,"0,1,2,0",0
9769,"1,0,1,1",1
9769,"0,2,1,0",1
9769,"0,1,0,2",14
9769,"0,0,1,2",867
9769,"0,0,0,3",113
9769,"0,0,2,1",0
9769,"1,1,1,0",0
9769,"0,2,0,1",0
9769,"0,0,3,0",0
9770,"3,0,0,0",0
9770,"1,1,0,1",0
9770,"0,1,1,1",2
9770,"2,1,0,0",0
9770,"1,2,0,0",0
9770,"2,0,0,1",0
9770,"1,0,0,2",2
9770,"2,0,1,0",0
9770,"0,1,2,0",0
9770,"1,0,1,1",1
9770,"0,2,1,0",1
9770,"0,1,0,2",14
9770,"0,0,1,2",867
9770,"0,0,0,3",113
9770,"0,0,2,1",0
9770,"1,1,1,0",0
9770,"0,2,0,1",0
9770,"0,0,3,0",0
9771,"3,0,0,0",0
9771,"1,1,0,1",0
9771,"0,1,1,1",2
9771,"2,1,0,0",0
9771,"1,2,0,0",0
9771,"2,0,0,1",0
9771,"1,0,0,2",2
9771,"2,0,1,0",0
9771,"0,1,2,0",0
9771,"1,0,1,1",1
9771,"0,2,1,0",1
9771,"0,1,0,2",14
9771,"0,0,1,2",867
9771,"0,0,0,3",113
9771,"0,0,2,1",0
9771,"1,1,1,0",0
9771,"0,2,0,1",0
9771,"0,0,3,0",0
9772,"3,0,0,0",0
9772,"1,1,0,1",0
9772,"0,1,1,1",2
9772,"2,1,0,0",0
9772,"1,2,0,0",0
9772,"2,0,0,1",0
9772,"1,0,0,2",2
9772,"2,0,1,0",0
9772,"0,1,2,0",0
9772,"1,0,1,1",1
9772,"0,2,1,0",1
9772,"0,1,0,2",14
9772,"0,0,1,2",867
9772,"0,0,0,3",113
9772,"0,0,2,1",0
9772,"1,1,1,0",0
9772,"0,2,0,1",0
9772,"0,0,3,0",0
9773,"3,0,0,0",0
9773,"1,1,0,1",1
9773,"0,1,1,1",2
9773,"2,1,0,0",0
9773,"1,2,0,0",0
9773,"2,0,0,1",0
9773,"1,0,0,2",2
9773,"2,0,1,0",0
9773,"0,1,2,0",0
9773,"1,0,1,1",1
9773,"0,2,1,0",1
9773,"0,1,0,2",14
9773,"0,0,1,2",866
9773,"0,0,0,3",113
9773,"0,0,2,1",0
9773,"1,1,1,0",0
9773,"0,2,0,1",0
9773,"0,0,3,0",0
9774,"3,0,0,0",0
9774,"1,1,0,1",1
9774,"0,1,1,1",2
9774,"2,1,0,0",0
9774,"1,2,0,0",0
9774,"2,0,0,1",0
9774,"1,0,0,2",2
9774,"2,0,1,0",0
9774,"0,1,2,0",0
9774,"1,0,1,1",1
9774,"0,2,1,0",1
9774,"0,1,0,2",14
9774,"0,0,1,2",866
9774,"0,0,0,3",113
9774,"0,0,2,1",0
9774,"1,1,1,0",0
9774,"0,2,0,1",0
9774,"0,0,3,0",0
9775,"3,0,0,0",0
9775,"1,1,0,1",1
9775,"0,1,1,1",2
9775,"2,1,0,0",0
9775,"1,2,0,0",0
9775,"2,0,0,1",0
9775,"1,0,0,2",2
9775,"2,0,1,0",0
9775,"0,1,2,0",0
9775,"1,0,1,1",1
9775,"0,2,1,0",1
9775,"0,1,0,2",14
9775,"0,0,1,2",866
9775,"0,0,0,3",113
9775,"0,0,2,1",0
9775,"1,1,1,0",0
9775,"0,2,0,1",0
9775,"0,0,3,0",0
9776,"3,0,0,0",0
9776,"1,1,0,1",1
9776,"0,1,1,1",2
9776,"2,1,0,0",0
9776,"1,2,0,0",0
9776,"2,0,0,1",0
9776,"1,0,0,2",2
9776,"2,0,1,0",0
9776,"0,1,2,0",0
9776,"1,0,1,1",1
9776,"0,2,1,0",1
9776,"0,1,0,2",14
9776,"0,0,1,2",866
9776,"0,0,0,3",113
9776,"0,0,2,1",0
9776,"1,1,1,0",0
9776,"0,2,0,1",0
9776,"0,0,3,0",0
9777,"3,0,0,0",0
9777,"1,1,0,1",1
9777,"0,1,1,1",2
9777,"2,1,0,0",0
9777,"1,2,0,0",0
9777,"2,0,0,1",0
9777,"1,0,0,2",2
9777,"2,0,1,0",0
9777,"0,1,2,0",0
9777,"1,0,1,1",1
9777,"0,2,1,0",1
9777,"0,1,0,2",14
9777,"0,0,1,2",866
9777,"0,0,0,3",113
9777,"0,0,2,1",0
9777,"1,1,1,0",0
9777,"0,2,0,1",0
9777,"0,0,3,0",0
9778,"3,0,0,0",0
9778,"1,1,0,1",1
9778,"0,1,1,1",2
9778,"2,1,0,0",0
9778,"1,2,0,0",0
9778,"2,0,0,1",0
9778,"1,0,0,2",2
9778,"2,0,1,0",0
9778,"0,1,2,0",0
9778,"1,0,1,1",1
9778,"0,2,1,0",1
9778,"0,1,0,2",14
9778,"0,0,1,2",866
9778,"0,0,0,3",113
9778,"0,0,2,1",0
9778,"1,1,1,0",0
9778,"0,2,0,1",0
9778,"0,0,3,0",0
9779,"3,0,0,0",0
9779,"1,1,0,1",1
9779,"0,1,1,1",2
9779,"2,1,0,0",0
9779,"1,2,0,0",0
9779,"2,0,0,1",0
9779,"1,0,0,2",2
9779,"2,0,1,0",0
9779,"0,1,2,0",0
9779,"1,0,1,1",1
9779,"0,2,1,0",1
9779,"0,1,0,2",14
9779,"0,0,1,2",866
9779,"0,0,0,3",113
9779,"0,0,2,1",0
9779,"1,1,1,0",0
9779,"0,2,0,1",0
9779,"0,0,3,0",0
9780,"3,0,0,0",0
9780,"1,1,0,1",1
9780,"0,1,1,1",2
9780,"2,1,0,0",0
9780,"1,2,0,0",0
9780,"2,0,0,1",0
9780,"1,0,0,2",2
9780,"2,0,1,0",0
9780,"0,1,2,0",0
9780,"1,0,1,1",1
9780,"0,2,1,0",1
9780,"0,1,0,2",14
9780,"0,0,1,2",866
9780,"0,0,0,3",113
9780,"0,0,2,1",0
9780,"1,1,1,0",0
9780,"0,2,0,1",0
9780,"0,0,3,0",0
9781,"3,0,0,0",0
9781,"1,1,0,1",1
9781,"0,1,1,1",2
9781,"2,1,0,0",0
9781,"1,2,0,0",0
9781,"2,0,0,1",0
9781,"1,0,0,2",2
9781,"2,0,1,0",0
9781,"0,1,2,0",0
9781,"1,0,1,1",1
9781,"0,2,1,0",1
9781,"0,1,0,2",14
9781,"0,0,1,2",865
9781,"0,0,0,3",114
9781,"0,0,2,1",0
9781,"1,1,1,0",0
9781,"0,2,0,1",0
9781,"0,0,3,0",0
9782,"3,0,0,0",0
9782,"1,1,0,1",1
9782,"0,1,1,1",2
9782,"2,1,0,0",0
9782,"1,2,0,0",0
9782,"2,0,0,1",0
9782,"1,0,0,2",2
9782,"2,0,1,0",0
9782,"0,1,2,0",0
9782,"1,0,1,1",1
9782,"0,2,1,0",1
9782,"0,1,0,2",14
9782,"0,0,1,2",865
9782,"0,0,0,3",114
9782,"0,0,2,1",0
9782,"1,1,1,0",0
9782,"0,2,0,1",0
9782,"0,0,3,0",0
9783,"3,0,0,0",0
9783,"1,1,0,1",1
9783,"0,1,1,1",2
9783,"2,1,0,0",0
9783,"1,2,0,0",0
9783,"2,0,0,1",0
9783,"1,0,0,2",2
9783,"2,0,1,0",0
9783,"0,1,2,0",0
9783,"1,0,1,1",1
9783,"0,2,1,0",1
9783,"0,1,0,2",14
9783,"0,0,1,2",865
9783,"0,0,0,3",114
9783,"0,0,2,1",0
9783,"1,1,1,0",0
9783,"0,2,0,1",0
9783,"0,0,3,0",0
9784,"3,0,0,0",0
9784,"1,1,0,1",1
9784,"0,1,1,1",2
9784,"2,1,0,0",0
9784,"1,2,0,0",0
9784,"2,0,0,1",0
9784,"1,0,0,2",2
9784,"2,0,1,0",0
9784,"0,1,2,0",0
9784,"1,0,1,1",1
9784,"0,2,1,0",1
9784,"0,1,0,2",14
9784,"0,0,1,2",864
9784,"0,0,0,3",115
9784,"0,0,2,1",0
9784,"1,1,1,0",0
9784,"0,2,0,1",0
9784,"0,0,3,0",0
9785,"3,0,0,0",0
9785,"1,1,0,1",1
9785,"0,1,1,1",2
9785,"2,1,0,0",0
9785,"1,2,0,0",0
9785,"2,0,0,1",0
9785,"1,0,0,2",2
9785,"2,0,1,0",0
9785,"0,1,2,0",0
9785,"1,0,1,1",1
9785,"0,2,1,0",1
9785,"0,1,0,2",14
9785,"0,0,1,2",864
9785,"0,0,0,3",115
9785,"0,0,2,1",0
9785,"1,1,1,0",0
9785,"0,2,0,1",0
9785,"0,0,3,0",0
9786,"3,0,0,0",0
9786,"1,1,0,1",1
9786,"0,1,1,1",2
9786,"2,1,0,0",0
9786,"1,2,0,0",0
9786,"2,0,0,1",0
9786,"1,0,0,2",2
9786,"2,0,1,0",0
9786,"0,1,2,0",0
9786,"1,0,1,1",1
9786,"0,2,1,0",1
9786,"0,1,0,2",14
9786,"0,0,1,2",864
9786,"0,0,0,3",115
9786,"0,0,2,1",0
9786,"1,1,1,0",0
9786,"0,2,0,1",0
9786,"0,0,3,0",0
9787,"3,0,0,0",0
9787,"1,1,0,1",1
9787,"0,1,1,1",2
9787,"2,1,0,0",0
9787,"1,2,0,0",0
9787,"2,0,0,1",0
9787,"1,0,0,2",2
9787,"2,0,1,0",0
9787,"0,1,2,0",0
9787,"1,0,1,1",1
9787,"0,2,1,0",1
9787,"0,1,0,2",14
9787,"0,0,1,2",864
9787,"0,0,0,3",115
9787,"0,0,2,1",0
9787,"1,1,1,0",0
9787,"0,2,0,1",0
9787,"0,0,3,0",0
9788,"3,0,0,0",0
9788,"1,1,0,1",1
9788,"0,1,1,1",2
9788,"2,1,0,0",0
9788,"1,2,0,0",0
9788,"2,0,0,1",0
9788,"1,0,0,2",2
9788,"2,0,1,0",0
9788,"0,1,2,0",0
9788,"1,0,1,1",1
9788,"0,2,1,0",1
9788,"0,1,0,2",14
9788,"0,0,1,2",863
9788,"0,0,0,3",116
9788,"0,0,2,1",0
9788,"1,1,1,0",0
9788,"0,2,0,1",0
9788,"0,0,3,0",0
9789,"3,0,0,0",0
9789,"1,1,0,1",1
9789,"0,1,1,1",2
9789,"2,1,0,0",0
9789,"1,2,0,0",0
9789,"2,0,0,1",0
9789,"1,0,0,2",2
9789,"2,0,1,0",0
9789,"0,1,2,0",0
9789,"1,0,1,1",1
9789,"0,2,1,0",1
9789,"0,1,0,2",14
9789,"0,0,1,2",863
9789,"0,0,0,3",116
9789,"0,0,2,1",0
9789,"1,1,1,0",0
9789,"0,2,0,1",0
9789,"0,0,3,0",0
9790,"3,0,0,0",0
9790,"1,1,0,1",1
9790,"0,1,1,1",2
9790,"2,1,0,0",0
9790,"1,2,0,0",0
9790,"2,0,0,1",0
9790,"1,0,0,2",2
9790,"2,0,1,0",0
9790,"0,1,2,0",0
9790,"1,0,1,1",1
9790,"0,2,1,0",1
9790,"0,1,0,2",14
9790,"0,0,1,2",863
9790,"0,0,0,3",116
9790,"0,0,2,1",0
9790,"1,1,1,0",0
9790,"0,2,0,1",0
9790,"0,0,3,0",0
9791,"3,0,0,0",0
9791,"1,1,0,1",1
9791,"0,1,1,1",2
9791,"2,1,0,0",0
9791,"1,2,0,0",0
9791,"2,0,0,1",0
9791,"1,0,0,2",2
9791,"2,0,1,0",0
9791,"0,1,2,0",0
9791,"1,0,1,1",1
9791,"0,2,1,0",1
9791,"0,1,0,2",14
9791,"0,0,1,2",863
9791,"0,0,0,3",116
9791,"0,0,2,1",0
9791,"1,1,1,0",0
9791,"0,2,0,1",0
9791,"0,0,3,0",0
9792,"3,0,0,0",0
9792,"1,1,0,1",1
9792,"0,1,1,1",2
9792,"2,1,0,0",0
9792,"1,2,0,0",0
9792,"2,0,0,1",0
9792,"1,0,0,2",2
9792,"2,0,1,0",0
9792,"0,1,2,0",0
9792,"1,0,1,1",1
9792,"0,2,1,0",1
9792,"0,1,0,2",14
9792,"0,0,1,2",863
9792,"0,0,0,3",116
9792,"0,0,2,1",0
9792,"1,1,1,0",0
9792,"0,2,0,1",0
9792,"0,0,3,0",0
9793,"3,0,0,0",0
9793,"1,1,0,1",1
9793,"0,1,1,1",2
9793,"2,1,0,0",0
9793,"1,2,0,0",0
9793,"2,0,0,1",0
9793,"1,0,0,2",2
9793,"2,0,1,0",0
9793,"0,1,2,0",0
9793,"1,0,1,1",1
9793,"0,2,1,0",1
9793,"0,1,0,2",14
9793,"0,0,1,2",863
9793,"0,0,0,3",116
9793,"0,0,2,1",0
9793,"1,1,1,0",0
9793,"0,2,0,1",0
9793,"0,0,3,0",0
9794,"3,0,0,0",0
9794,"1,1,0,1",1
9794,"0,1,1,1",2
9794,"2,1,0,0",0
9794,"1,2,0,0",0
9794,"2,0,0,1",0
9794,"1,0,0,2",2
9794,"2,0,1,0",0
9794,"0,1,2,0",0
9794,"1,0,1,1",1
9794,"0,2,1,0",1
9794,"0,1,0,2",14
9794,"0,0,1,2",863
9794,"0,0,0,3",116
9794,"0,0,2,1",0
9794,"1,1,1,0",0
9794,"0,2,0,1",0
9794,"0,0,3,0",0
9795,"3,0,0,0",0
9795,"1,1,0,1",1
9795,"0,1,1,1",2
9795,"2,1,0,0",0
9795,"1,2,0,0",0
9795,"2,0,0,1",0
9795,"1,0,0,2",2
9795,"2,0,1,0",0
9795,"0,1,2,0",0
9795,"1,0,1,1",1
9795,"0,2,1,0",1
9795,"0,1,0,2",13
9795,"0,0,1,2",864
9795,"0,0,0,3",116
9795,"0,0,2,1",0
9795,"1,1,1,0",0
9795,"0,2,0,1",0
9795,"0,0,3,0",0
9796,"3,0,0,0",0
9796,"1,1,0,1",1
9796,"0,1,1,1",2
9796,"2,1,0,0",0
9796,"1,2,0,0",0
9796,"2,0,0,1",0
9796,"1,0,0,2",2
9796,"2,0,1,0",0
9796,"0,1,2,0",0
9796,"1,0,1,1",1
9796,"0,2,1,0",1
9796,"0,1,0,2",13
9796,"0,0,1,2",864
9796,"0,0,0,3",116
9796,"0,0,2,1",0
9796,"1,1,1,0",0
9796,"0,2,0,1",0
9796,"0,0,3,0",0
9797,"3,0,0,0",0
9797,"1,1,0,1",1
9797,"0,1,1,1",2
9797,"2,1,0,0",0
9797,"1,2,0,0",0
9797,"2,0,0,1",0
9797,"1,0,0,2",2
9797,"2,0,1,0",0
9797,"0,1,2,0",0
9797,"1,0,1,1",1
9797,"0,2,1,0",1
9797,"0,1,0,2",13
9797,"0,0,1,2",864
9797,"0,0,0,3",116
9797,"0,0,2,1",0
9797,"1,1,1,0",0
9797,"0,2,0,1",0
9797,"0,0,3,0",0
9798,"3,0,0,0",0
9798,"1,1,0,1",1
9798,"0,1,1,1",2
9798,"2,1,0,0",0
9798,"1,2,0,0",0
9798,"2,0,0,1",0
9798,"1,0,0,2",2
9798,"2,0,1,0",0
9798,"0,1,2,0",0
9798,"1,0,1,1",1
9798,"0,2,1,0",1
9798,"0,1,0,2",13
9798,"0,0,1,2",864
9798,"0,0,0,3",116
9798,"0,0,2,1",0
9798,"1,1,1,0",0
9798,"0,2,0,1",0
9798,"0,0,3,0",0
9799,"3,0,0,0",0
9799,"1,1,0,1",1
9799,"0,1,1,1",2
9799,"2,1,0,0",0
9799,"1,2,0,0",0
9799,"2,0,0,1",0
9799,"1,0,0,2",2
9799,"2,0,1,0",0
9799,"0,1,2,0",0
9799,"1,0,1,1",1
9799,"0,2,1,0",1
9799,"0,1,0,2",13
9799,"0,0,1,2",864
9799,"0,0,0,3",116
9799,"0,0,2,1",0
9799,"1,1,1,0",0
9799,"0,2,0,1",0
9799,"0,0,3,0",0
9800,"3,0,0,0",0
9800,"1,1,0,1",1
9800,"0,1,1,1",2
9800,"2,1,0,0",0
9800,"1,2,0,0",0
9800,"2,0,0,1",0
9800,"1,0,0,2",2
9800,"2,0,1,0",0
9800,"0,1,2,0",0
9800,"1,0,1,1",1
9800,"0,2,1,0",1
